,text,hashtags
707,"🌟🌟🌟SIEGEREHRUNG #WirVsVirusHack 
""Colivery -App""
https://t.co/8dQ1QtmZI6 

@ImpactHubBLN @codeforde @Tech4Germany @prototypefund @PT_Deutschland @SEND_ev
@initiatived21 @WirvsVirusHack @DoroBaer #WeVsVirus against #coronavirus @coroNarrative #coroNarrative #Covid19",['wirvsvirushack']
708,60 Days of COVID-19 Global Cases Illustrated by #CoronaBloom 👑🌻 Infographic by Bernat Espigulé (@bernatree). Follow @CoronaBloom for Daily Updates #COVID19 #Infodemics #Coronavirus #DataViz #Programming #Wolfram #Mathematica Data from CSSE Johns Hopkins University. https://t.co/BXjDqWgkAl,['coronabloom']
709,Mar 21 COVID-19 Global Cases #CoronaBloom 👑🌻 Infographic #COVID19 #Infodemics #Coronavirus #DataViz #Programming #Wolfram #Mathematica Data Source: The Center for Systems Science in Engineering JHU. #UnitedNations #HealthForAll @WHO https://t.co/Sa5O0zpBS9,"['coronabloom', 'covid', 'infodemics', 'coronavirus', 'dataviz', 'programming']"
710,"60 Days of COVID-19 Global Cases Illustrated in 60s
Evolution from Jan 22 to Mar 21 #CoronaBloom #👑🌻 Infographic by Bernat Espigulé. Follow @CoronaBloom for Daily Updates #COVID19 #Infodemics #Coronavirus #DataViz #Programming #Wolfram #Mathematica Data from CSSE JohnsHopkinsU. https://t.co/z9rCNwDItG",['coronabloom']
711,"23 Mar #COVID-19 Global Cases #CoronaBloom

Active: 361790
Deaths: 16497
Recovered: 100958

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/DdHmXpXAY5","['covid', 'coronabloom', 'coronavirus', 'covid']"
712,"24 Mar COVID-19 Global Cases #CoronaBloom

Active: 399351
Deaths: 18615
Recovered: 107705

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming @WolframResearch #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/Vcr5YQMglL","['coronabloom', 'coronavirus', 'covid']"
713,"25 Mar COVID-19 Global Cases #CoronaBloom

Active: 446413
Deaths: 21181
Recovered: 113770

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/1GOMYPPwoC","['coronabloom', 'coronavirus', 'covid']"
714,"30 Mar COVID-19 Global Cases #CoronaBloom

Active: 744783
Deaths: 37582
Recovered: 164566

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/fTd9G4F9lc","['coronabloom', 'coronavirus', 'covid']"
715,"22 Mar #COVID-19 Global Cases #CoronaBloom

Active: 321323
Deaths: 14632
Recovered: 97704

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/OslEpZtgOx","['covid', 'coronabloom', 'coronavirus', 'covid']"
716,"1 Apr COVID-19 Global Cases #CoronaBloom

Active: 885796
Deaths: 46809
Recovered: 193177

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/KmKmfXKeqE","['coronabloom', 'coronavirus', 'covid']"
717,"28 Mar COVID-19 Global Cases #CoronaBloom

Active: 630054
Deaths: 30652
Recovered: 139415

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations @2019nCoVwatcher https://t.co/YnCPNzaBJC","['coronabloom', 'coronavirus', 'covid']"
718,"4 Apr COVID-19 Global Cases #CoronaBloom

Active: 1132799
Deaths: 64606
Recovered: 246152

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/WPfvXJkbqo","['coronabloom', 'coronavirus', 'covid']"
719,"31 Mar COVID-19 Global Cases #CoronaBloom

Active: 815380
Deaths: 42107
Recovered: 178034

#Coronavirus #COVID19 #Infodemics #DataViz by @bernatree #Programming #Wolfram #Mathematica Data: CSSE #CoronaVirusUpdates @CoronaNumbers #HealthForAll @WHO #UnitedNations https://t.co/jQq76iqKOm","['coronabloom', 'coronavirus', 'covid']"
720,Mar 21 COVID-19 Global Cases #CoronaBloom 👑🌻 Infographic #COVID19 #Infodemics #Coronavirus #DataViz #Programming #Wolfram #Mathematica Data Source: The Center for Systems Science in Engineering JHU. #UnitedNations #HealthForAll @WHO https://t.co/Sa5O0zpBS9,"['coronabloom', 'covid', 'infodemics', 'coronavirus', 'dataviz', 'programming']"
721,11 best Data Science classes if you’re locked home because of coronavirus https://t.co/ZZhFMxOqRU #programming #towardsdatascience #dataanalysis #datascience https://t.co/lESf46DeWA,['programming']
722,"Day 79: Data Science live about Coronavirus

#100DaysOfCode #wolframlang #wolflang #DataScience #Code #Programming #Coronavirus

https://t.co/WCAtQKqe8D https://t.co/rfcAEd0tBS","['daysofcode', 'wolframlang', 'wolflang', 'datascience', 'code', 'programming']"
723,Some of my geek brethren have way too much time on their hands. https://t.co/kadR4hSMLe #Programming #data #linux #coronavirus #covid19,"['programming', 'data', 'linux', 'coronavirus', 'covid']"
724,CODEVID19 - A COVID-19 Hackathon https://t.co/ysunPMA1f6 https://t.co/tWVfsODImD #programming #developer #coding #code,"['programming', 'developer', 'coding', 'code']"
725,"#programming #programmer #DevOps #webdevelopment #appdevelopment #100DaysOfCode #Java #Python #javascript #NodeJS
Pervasive digital surveillance of citizens deployed in COVID-19 fight, with rules that send genie back to bottle.
https://t.co/42XZ1yG7xX","['programming', 'programmer', 'devops', 'webdevelopment', 'appdevelopment', 'daysofcode', 'java', 'python', 'javascript', 'nodejs']"
726,#python #programming Learning #pandas by Exploring #COVID19 Data https://t.co/yHZuQ0td9K,"['python', 'programming', 'pandas', 'covid']"
727,"Remote learning opportunity for #Data #programming during #COVID19 #SocialDistancing 🙏 Many thanks, @tonyfischetti","['data', 'programming', 'covid', 'socialdistancing']"
728,"Visualizing the Coronavirus Pandemic with Choropleth Maps - https://t.co/hfx6O38486

 #data #datascience #health #programming #technology","['data', 'datascience', 'health', 'programming', 'technology']"
729,"How to interpret p-value with #COVID19 data

https://t.co/xDVvhrvEt8

#pvalue #SAS #Rstats #Code #Programming #Statistics #Stats #Biostatistics #ClinicalTrial #Research #DataManagement #CDISC #Analytics #DataScience #FridayFeeling #FridayThoughts #FridayMorning #FridayMotivation https://t.co/QHGC4O9Uqs","['covid', 'pvalue', 'sas', 'rstats', 'code', 'programming']"
730,"Mapping Covid-19 cases - a Shiny app: https://t.co/FFsXbJwUIE
#COVID19 #CoronaVirus #rstats #programming #coding #DataViz #BigData #DataScience #OpenSource #Shiny #R","['covid', 'coronavirus', 'rstats', 'programming', 'coding']"
731,"#programming #security #python #WomenWhoCode #100DaysOfCode #COVID2019 #coding #cyber #hacks #technology #linux #anonymous #tech #programmer #see #spam #gaming #gamer #Hunters #hunting #WomenWhoCode 

App👇👇
https://t.co/HO6l4EypJW

Video👇👇
https://t.co/pmIO1asWeN","['programming', 'security', 'python', 'womenwhocode', 'daysofcode', 'covid', 'coding', 'cyber', 'hacks', 'technology', 'linux']"
732,"In these challenging times, we at #Packt have made all of our #workshops free until May 31st. Learn #programming languages like #Python, C++, #Java, #Go, and new skills like web development and data science.

Use the code PACKTFREE at the checkout. https://t.co/1mP3F0BKsB","['packt', 'workshops', 'programming']"
733,"Coronavirus: Icasa says DStv and mobile data must be made free | @Channel24 

#Covid19InSA
#CoronavirusinSA

https://t.co/mx79Uv9TG8 https://t.co/vE3PvANmDN","['covidinsa', 'coronavirusinsa']"
734,Make use of the data free website to get all the latest updates on #COVID19 https://t.co/7pS8Dc2DJK #Covid19InSA #CoronavirusInSA,"['covid', 'covidinsa', 'coronavirusinsa']"
735,#DYK: The Dept. Health has set up a WhatsApp information portal with the latest announcements on #Covid19InSA. You can also access more info on the official COVID-19 portal. It’s free and doesn’t require any data. Join #CarteBlanche tonight for more on #CoronavirusInSA. https://t.co/wTKQF5TXaQ,"['dyk', 'covidinsa']"
736,Dear @FMoHealth @lia_tadesse One of the latest 38 confirmed cases of #Covid19InSA is a 67 year old male who traveled to France and Ethiopia (see list below). Coordinate with SA health minister @DrZweliMkhize to trace where he stayed in ETH and people in contacted. @WHOEthiopia,['covidinsa']
737,"Context that should be provided with all 'death data' published on #coronavirus, #covid19, #Covid19InSA : age, smoker(y/n), existing medical pre-conditions (y/n)-these could be categorized according to lung conditions, imuno-compromised conditions etc, geographic location.","['coronavirus', 'covid', 'covidinsa']"
738,#Covid_19 Contact tracing is key in curbing the spread of #Covid19InSA. @DrZweliMkhize @HealthZA Minister says so far more than 2000 tracers have been recruited. Their job is to trace the contacts of those already infected. SA is sitting at 150 positive cases. #eNCA https://t.co/LXHBdlTGTc,"['covid', 'covidinsa']"
739,"Find #Covid19inSA contact tracing confusing? @Bhekisisa_MG's @vandykjoan takes you inside the world of a contact tracer in the Free State in this beautiful narrative feature. Find out how it's done, what gear is needed and why evenings often work best to trace contacts.",['covidinsa']
740,"In case you didn’t know, you can sign up for# Coronavirus alerts on your @News24 app! #Covid19InSA #COVID19SouthAfrica #covid19 https://t.co/6KNhg07S4e",['covidinsa']
741,"Well well... #compulsorylicensing in an age of #Covid19inSA #COVID19 

This time, not just activists screaming (our govt never used it for HIV meds, at first wanted to, got sued by phrma, settled with phrma, never spoke about it after, voluntary lic.s ff)

*Watch the monopolies*","['compulsorylicensing', 'covidinsa', 'covid']"
742,Scarry data this if you think about how other people still behave #Covid19inSA,['covidinsa']
743,"#COVID--19
#Covid19inSA #COVID19 #coronavirusbrasil #TrumpPressConference #WorkFromHome #WorkingFromHomeLife 
Download application | Money App - Cash for Free Apps https://t.co/qRkfpeWV0T","['covid', 'covidinsa', 'covid', 'coronavirusbrasil', 'trumppressconference', 'workfromhome', 'workingfromhomelife']"
744,"Green says Go. China has gone tech to fight the virus. No green code, no movement. 👀🤔🤔...

#LockdownSA #Covid19InSA #COVID19InZim #Lockdown21

https://t.co/G95rS3QXj8","['lockdownsa', 'covidinsa']"
745,#BauerOn702 Join the #3dPrinting movement that’s going to arm our medical heroes in during #Covid19inSA! WhatsApp Cornelius of the #RUAHmovement +27729764410 https://t.co/gPxzv8rPet https://t.co/UcBtHoo1t6,"['baueron', 'dprinting', 'covidinsa']"
746,"❶Smart Person’s Guide to Advanced #Privacy🔴https://t.co/dCVeuS0W9r

❷Rad #Cyber, #Mobile &amp; #SocialMedia #Security🔴https://t.co/wJnkVJz7Jd

❸#COVIDー19 Personal Privacy https://t.co/Nfcnr0ncJO #Coronavirus #Surveillance #Travel #MondayMotivation #iTHiNKLabs #Tech #Apps #Risk","['privacy', 'cyber', 'mobile', 'socialmedia', 'security']"
747,"#coronavirus #covid19 #workfromhome #WFH #cyberlaw #cybercrime #cybersecurity #cyber #privacy Work from Home with care and due caution as new risks await you - discussed in my new course on ""Coronavirus, Work From Home &amp; Legal Issues"" https://t.co/0qed8vyBdC","['coronavirus', 'covid', 'workfromhome', 'wfh', 'cyberlaw', 'cybercrime', 'cybersecurity', 'cyber', 'privacy']"
748,"Story: Cybercrime Rising During Coronavirus Pandemic

#cybersecurity #security #darkweb #cyber #infosec #hacked #breached #privacy #gdpr #datasecurity #malware #ransomware

https://t.co/iaHUO8fTkm","['cybersecurity', 'security', 'darkweb', 'cyber', 'infosec', 'hacked']"
749,The Postal Service's Surprising Role in Surviving Doomsday https://t.co/ovdu6fqJna #cyber #privacy,"['cyber', 'privacy']"
750,"Coronavirus, globaltrade and #cyber-surveillance - need to ensure balance between #security/#publichealth and #fundamentalrights / #privacy standards.
https://t.co/0bSkITDoZ9 https://t.co/pptEaa6Pk4","['cyber', 'security', 'publichealth']"
751,Check out latest @blakeslaw bulletin on how to remain #cyber safe during #covid19.  #cybersecurity #privacy #infosec #business https://t.co/DgJ0fU429V,"['cyber', 'covid', 'cybersecurity', 'privacy']"
752,"What becomes normalised during crisis may remain once normality returns #cyber #privacy #coronavirus

https://t.co/dT17lvt2sC","['cyber', 'privacy', 'coronavirus']"
753,"Own your data. Keep your team connected. 
#stayhome
.
#Teqmarq #cyber #cybersecurity #technology #tap2tagconnect #tech #technologynews #coronavirus #covid19 #covid #wearables #wearabletech #instatech #industry #wearabletechnology #business #networking #security #quarantine https://t.co/itUh97RHY9","['stayhome', 'teqmarq', 'cyber', 'cybersecurity', 'technology', 'taptagconnect']"
754,"How Governments Might Use Coronavirus to Chip Away At Our Privacy  🅴 #cyber 
https://t.co/TjbZxCBngi via @PodcastAddict https://t.co/ysIIDQ95Dy",['cyber']
755,"As coronavirus spreads, yet another company brags about tracking you 
https://t.co/dP1V9beaZY #cybersecurity #cyber","['cybersecurity', 'cyber']"
756,"#programming #security #python #WomenWhoCode #100DaysOfCode #COVID2019 #coding #cyber #hacks #technology #linux #anonymous #tech #programmer #see #spam #gaming #gamer #Hunters #hunting #WomenWhoCode 

App👇👇
https://t.co/HO6l4EypJW

Video👇👇
https://t.co/pmIO1asWeN","['programming', 'security', 'python', 'womenwhocode', 'daysofcode', 'covid', 'coding', 'cyber', 'hacks', 'technology', 'linux']"
757,"Stay @ Home &amp; Stay Safe Everyone!!

#entrepreneur #startup #hacked #hacker #cyber #cybersecurity #engineering #code #python #privacy #javascript #malware #anonymous #engineer #computerscience #bigdata #COVID19 #StayHomeSaveLives #SocialDistancing https://t.co/JLaHFkQc0n","['entrepreneur', 'startup', 'hacked', 'hacker', 'cyber', 'cybersecurity', 'engineering', 'code']"
758,"Important post by @Barrie_Sander and @1lucabelli on the normalisation of #cyber surveillance and #HumanRights amid responses to #COVID19: ""governments are turning to a range of new cyber surveillance tools that inform public health decision making"": https://t.co/NsZgUwRbbr","['cyber', 'humanrights']"
